cell,rotation,estimate
689360253,10,7.58347973682267e-05
689360253,100,0.0001374462976069329
689360253,110,0.00013613533314224324
689360253,120,0.00013506341725647123
689360253,130,0.0001297763613964126
689360253,140,0.00012473862895710683
689360253,150,0.00011993342159449451
689360253,160,9.685103796751602e-05
689360253,170,8.307765330541894e-05
689360253,180,6.305874128029396e-05
689360253,190,4.1172929086427115e-05
689360253,20,3.841469637921079e-05
689360253,200,2.1028285485473927e-06
689360253,210,3.670826984610786e-05
689360253,220,7.24253337571541e-05
689360253,230,9.68270712009592e-05
689360253,240,0.00012456925734412013
689360253,250,0.00014822093338779459
689360253,260,0.0001549312558987685
689360253,270,0.0001627281357462083
689360253,280,0.0001744587676368468
689360253,290,0.0001722380921411423
689360253,30,1.29891265416581e-06
689360253,300,0.0001704866585477791
689360253,310,0.0001638322989440692
689360253,320,0.00015863001913225572
689360253,330,0.0001528293789211586
689360253,340,0.0001284310408215599
689360253,350,0.00011492586720623979
689360253,40,3.2496931766223214e-05
689360253,50,5.563457765600843e-05
689360253,60,8.221437693315119e-05
689360253,70,0.00010532514668797985
689360253,80,0.00011446627466169473
689360253,90,0.0001247913420145752
695494556,0,9.84864232476124e-05
695494556,10,6.285104918010068e-05
695494556,100,0.0004171494807775393
695494556,110,0.0003622567403489803
695494556,120,0.00030747227874945135
695494556,130,0.0002642666240627067
695494556,140,0.00023873399009588403
695494556,150,0.00022300083057875128
695494556,160,0.0002061375768872807
695494556,170,0.00017092675873878256
695494556,180,0.00013698308777012263
695494556,190,0.00010791880824270758
695494556,20,1.669709565501999e-05
695494556,200,8.925046486578454e-05
695494556,210,8.741033933040631e-05
695494556,220,8.945674219976027e-05
695494556,230,9.013696334984048e-05
695494556,240,9.153922024625505e-05
695494556,250,9.524070983967658e-05
695494556,260,8.96443950391504e-05
695494556,270,7.720766826897126e-05
695494556,280,5.8478353420890655e-05
695494556,290,3.43068207805322e-05
695494556,30,2.4235432480818662e-05
695494556,300,4.853808400116568e-06
695494556,310,2.660522994766341e-05
695494556,320,6.124276163888787e-05
695494556,330,9.43233607882704e-05
695494556,340,0.00011733460367083706
695494556,350,0.00011734514572054987
695494556,40,7.456146264671092e-05
